antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"REACT_DIARRHOEA, SERIOUS_YES",AGE_65PLUS,0.02268,0.22617,0.00693,0.3055555555555556,1.3509994939892804,1.0,0.0018004644,1.1143152,0.265836443260419,0.028645833333333332,0.10258784947023968,0.16809811203961622
"REACT_DRUG_INEFFECTIVE, REACT_DIARRHOEA",SEX_OTHER,0.00379,1.0,0.00379,1.0,1.0,1.0,0.0,inf,0.0,0.00379,0.0,0.501895
"REACT_DRUG_INEFFECTIVE, REACT_DIARRHOEA",SERIOUS_NO,0.00379,0.71979,0.00233,0.6147757255936676,0.8541042881863704,1.0,-0.0003980041,0.7273944520547945,-0.14636951803073686,0.00323050259965338,-0.37476990259566934,0.309006390422947
"REACT_FATIGUE, REACT_DIARRHOEA",SEX_OTHER,0.01022,1.0,0.01022,1.0,1.0,1.0,0.0,inf,0.0,0.010220000000000002,0.0,0.50511
"REACT_FATIGUE, REACT_DIARRHOEA",SERIOUS_NO,0.01022,0.71979,0.00733,0.7172211350293541,0.996431091053438,1.0,-2.625380000000066e-05,0.9909156401384079,-0.003605626941366332,0.010142801793324845,-0.009167642020791197,0.36370233038996014
"REACT_FATIGUE, REACT_DIARRHOEA",AGE_41_65,0.01022,0.25194,0.00289,0.2827788649706458,1.1224055924849003,1.0,0.00031517320000000026,1.042997708049113,0.11018253610725148,0.01114668106607012,0.04122512227715131,0.14712492506292074
"REACT_FATIGUE, REACT_DIARRHOEA",REACT_NAUSEA,0.01022,0.06792,0.00306,0.299412915851272,4.408317371190695,1.0,0.0023658576,1.3304270391061452,0.7811393223053331,0.04075652637187001,0.24836163832640118,0.17223295969242045
"REACT_FATIGUE, REACT_NAUSEA",REACT_DIARRHOEA,0.01213,0.0665,0.00306,0.25226710634789773,3.7934903210210185,1.0,0.002253355,1.2484404630650496,0.7454326205632492,0.04049225883287018,0.19900064954247212,0.14914107197094134
"REACT_DIARRHOEA, REACT_NAUSEA",REACT_FATIGUE,0.01508,0.07519,0.00306,0.2029177718832891,2.698733500243238,1.0,0.0019261347999999998,1.160244159733777,0.6390933446304918,0.035087719298245605,0.1381124467547811,0.12180733653347857
"REACT_FATIGUE, REACT_DIARRHOEA",AGE_65PLUS,0.01022,0.22617,0.0033,0.32289628180039137,1.4276706981491416,1.0,0.0009885426,1.1428529768786126,0.3026514615736463,0.014157621519584709,0.12499681041106103,0.1687435381677378
"REACT_FATIGUE, REACT_DIARRHOEA",SERIOUS_YES,0.01022,0.28021,0.00289,0.2827788649706458,1.009167642020791,1.0,2.6253800000000226e-05,1.0035816916780353,0.009178160663573494,0.010050775544272101,0.0035689089465619005,0.14654627913604915
"REACT_FATIGUE, REACT_DIARRHOEA",nan,0.01022,0.35861,0.00317,0.3101761252446184,0.8649399772583543,1.0,-0.0004949941999999995,0.9297880567375888,-0.13626455873109825,0.008669255592627031,-0.07551392250484351,0.1595079059060994
"REACT_DIARRHOEA, AGE_19_40",SEX_OTHER,0.0056,1.0,0.0056,1.0,1.0,1.0,0.0,inf,0.0,0.0056,0.0,0.5028
"REACT_DIARRHOEA, AGE_19_40",SERIOUS_YES,0.0056,0.28021,0.00205,0.3660714285714286,1.3064181455744925,1.0,0.00048082400000000014,1.1354433802816901,0.2358691599788082,0.007224414998590358,0.11928677610334763,0.18669368509332288
"REACT_DIARRHOEA, AGE_19_40",SERIOUS_NO,0.0056,0.71979,0.00355,0.6339285714285715,0.8807132238966524,1.0,-0.00048082400000000036,0.7654517073170732,-0.11987801375436814,0.00491798736562119,-0.3064181455744925,0.3194302827411964
"REACT_PRODUCT_DOSE_OMISSION_ISSUE, REACT_DIARRHOEA",SEX_OTHER,0.00411,1.0,0.00411,1.0,1.0,1.0,0.0,inf,0.0,0.00411,0.0,0.502055
"REACT_PRODUCT_DOSE_OMISSION_ISSUE, REACT_DIARRHOEA",SERIOUS_NO,0.00411,0.71979,0.00291,0.708029197080292,0.9836607858962919,1.0,-4.833690000000026e-05,0.9597192499999999,-0.016405539169328326,0.0040361170057837134,-0.04197138902861443,0.3560360214551629
REACT_NAUSEA,SEX_OTHER,0.06792,1.0,0.06792,1.0,1.0,1.0,0.0,inf,0.0,0.06792,0.0,0.53396
REACT_NAUSEA,SERIOUS_NO,0.06792,0.71979,0.04686,0.6899293286219081,0.9585147454422931,1.0,-0.0020281367999999966,0.9036972079772079,-0.04437411228224603,0.06325167037861915,-0.10656533092356411,0.3775158250661743
REACT_NAUSEA,AGE_41_65,0.06792,0.25194,0.02102,0.3094817432273263,1.2283946305760352,1.0,0.003908235200000002,1.0833312409381661,0.19947790158773232,0.07033864275197431,0.07692129405037872,0.1964571532680253
REACT_NAUSEA,SERIOUS_YES,0.06792,0.28021,0.02106,0.31007067137809186,1.106565330923564,1.0,0.0020281368,1.0432807682458385,0.10332030729421512,0.06438988595713456,0.041485254557706894,0.19261429432721017
REACT_NAUSEA,AGE_65PLUS,0.06792,0.22617,0.0142,0.20906949352179038,0.9243909162213838,1.0,-0.0011614663999999983,0.9783792553983619,-0.08067418256455929,0.05073421701382686,-0.022098531303011804,0.1359270622757734
REACT_NAUSEA,nan,0.06792,0.35861,0.02223,0.3272968197879859,0.912681798577803,1.0,-0.0021267911999999986,0.9534517137229155,-0.09308870982821248,0.05498392282958199,-0.04882081138155267,0.19464308377369513
"REACT_NAUSEA, SEX_OTHER",SERIOUS_NO,0.06792,0.71979,0.04686,0.6899293286219081,0.9585147454422931,1.0,-0.0020281367999999966,0.9036972079772079,-0.04437411228224603,0.06325167037861915,-0.10656533092356411,0.3775158250661743
"REACT_NAUSEA, SERIOUS_NO",SEX_OTHER,0.04686,1.0,0.04686,1.0,1.0,1.0,0.0,inf,0.0,0.046860000000000006,0.0,0.52343
REACT_NAUSEA,"SEX_OTHER, SERIOUS_NO",0.06792,0.71979,0.04686,0.6899293286219081,0.9585147454422931,1.0,-0.0020281367999999966,0.9036972079772079,-0.04437411228224603,0.06325167037861915,-0.10656533092356411,0.3775158250661743
"AGE_41_65, REACT_NAUSEA",SEX_OTHER,0.02102,1.0,0.02102,1.0,1.0,1.0,0.0,inf,0.0,0.02102,0.0,0.51051
"REACT_NAUSEA, SEX_OTHER",AGE_41_65,0.06792,0.25194,0.02102,0.3094817432273263,1.2283946305760352,1.0,0.003908235200000002,1.0833312409381661,0.19947790158773232,0.07033864275197431,0.07692129405037872,0.1964571532680253
REACT_NAUSEA,"AGE_41_65, SEX_OTHER",0.06792,0.25194,0.02102,0.3094817432273263,1.2283946305760352,1.0,0.003908235200000002,1.0833312409381661,0.19947790158773232,0.07033864275197431,0.07692129405037872,0.1964571532680253
"AGE_41_65, REACT_NAUSEA",SERIOUS_NO,0.02102,0.71979,0.01392,0.6622264509990485,0.9200273010170307,1.0,-0.0012099858000000005,0.8295794647887323,-0.08154978820597489,0.01915007772840457,-0.2054300310515382,0.34078271243321323
"REACT_NAUSEA, SERIOUS_NO",AGE_41_65,0.04686,0.25194,0.01392,0.2970550576184379,1.1790706422895845,1.0,0.0021140916000000013,1.0641800728597448,0.15934112150547058,0.048862679022746415,0.06030941049974324,0.1761531539580639
REACT_NAUSEA,"AGE_41_65, SERIOUS_NO",0.06792,0.1815,0.01392,0.2049469964664311,1.1291845535340557,1.0,0.0015925200000000018,1.0294911111111111,0.12274179513968031,0.059108280254777074,0.028646299897899956,0.14082060567123209
"AGE_41_65, REACT_NAUSEA",SERIOUS_YES,0.02102,0.28021,0.0071,0.33777354900095147,1.205430031051538,1.0,0.0012099857999999996,1.0869242672413792,0.17407969030140302,0.024138986162581172,0.07997269898296928,0.1815558441268274
"REACT_NAUSEA, SERIOUS_YES",AGE_41_65,0.02106,0.25194,0.0071,0.3371320037986705,1.3381440176179664,1.0,0.0017941436000000009,1.1285203151862464,0.2581325532618352,0.026701767581797667,0.11388391813313169,0.18265665840485243
"REACT_OFF_LABEL_USE, REACT_NAUSEA",SEX_OTHER,0.00777,1.0,0.00777,1.0,1.0,1.0,0.0,inf,0.0,0.00777,0.0,0.503885
"REACT_OFF_LABEL_USE, REACT_NAUSEA",SERIOUS_NO,0.00777,0.71979,0.00455,0.5855855855855856,0.8135505989046605,1.0,-0.0010427683,0.6761589130434782,-0.18763549915331137,0.0062931356412774375,-0.4789422733464704,0.2959534368695374
"REACT_OFF_LABEL_USE, REACT_NAUSEA",AGE_41_65,0.00777,0.25194,0.0028,0.36036036036036034,1.4303419876175294,1.0,0.0008424261999999999,1.1695022535211266,0.3032225391290326,0.010898758320034254,0.1449353799967387,0.18573705880207428
"REACT_OFF_LABEL_USE, REACT_NAUSEA",nan,0.00777,0.35861,0.00209,0.26898326898326896,0.7500718579606508,1.0,-0.0006963997000000001,0.8773944190140845,-0.2513932767214491,0.005737187405638364,-0.139738273151641,0.1374056636598116
"REACT_OFF_LABEL_USE, REACT_NAUSEA",SERIOUS_YES,0.00777,0.28021,0.00322,0.41441441441441446,1.4789422733464703,1.0,0.0010427683,1.229179846153846,0.32637703653036265,0.011307767944936088,0.18644940109533956,0.21295289793915825
"REACT_FATIGUE, REACT_NAUSEA",SEX_OTHER,0.01213,1.0,0.01213,1.0,1.0,1.0,0.0,inf,0.0,0.01213,0.0,0.506065
"REACT_FATIGUE, REACT_NAUSEA",SERIOUS_NO,0.01213,0.71979,0.00867,0.7147568013190437,0.9930074067700908,1.0,-6.105269999999961e-05,0.9823547109826589,-0.007077847172005111,0.011987556170065675,-0.017962237896421644,0.3634009905815825
"REACT_FATIGUE, REACT_NAUSEA",nan,0.01213,0.35861,0.00448,0.3693322341302555,1.0298994287115684,1.0,0.00013006069999999936,1.0170013986928104,0.029387881249556984,0.012231747938622837,0.01671718319626986,0.19091245710026342
"REACT_NAUSEA, nan",REACT_FATIGUE,0.02223,0.07519,0.00448,0.2015294646873594,2.6802695130650274,1.0,0.0028085262999999992,1.158226833802817,0.6411560918869321,0.04820314181192166,0.13661126575984192,0.13055592798139748
"REACT_FATIGUE, REACT_NAUSEA",AGE_41_65,0.01213,0.25194,0.00345,0.28441879637262985,1.1289148065913703,1.0,0.0003939678000000001,1.0453879953917051,0.11559574156254501,0.013237664031923875,0.04341736808896325,0.1490562664882916
"REACT_FATIGUE, REACT_NAUSEA",SERIOUS_YES,0.01213,0.28021,0.00346,0.2852431986809563,1.0179622378964217,1.0,6.105269999999961e-05,1.0070418339100344,0.017861954525738133,0.011977291608972585,0.006992593229909152,0.14879554031331996
"REACT_FATIGUE, REACT_NAUSEA",AGE_65PLUS,0.01213,0.22617,0.00259,0.213520197856554,0.9440694957622761,1.0,-0.0001534421000000002,0.9839159224318658,-0.056578415526639315,0.010988078571125534,-0.016347004049269247,0.1124858804200752
"AGE_19_40, REACT_NAUSEA",SEX_OTHER,0.00853,1.0,0.00853,1.0,1.0,1.0,0.0,inf,0.0,0.008530000000000001,0.0,0.504265
"AGE_19_40, REACT_NAUSEA",SERIOUS_NO,0.00853,0.71979,0.00572,0.6705744431418523,0.9316251172451024,1.0,-0.0004198086999999996,0.8506018861209964,-0.06892259422486265,0.007915859396623304,-0.17563811733395568,0.3392606026959765
"AGE_19_40, REACT_NAUSEA",SERIOUS_YES,0.00853,0.28021,0.00281,0.32942555685814773,1.1756381173339556,1.0,0.00041980870000000005,1.0733931293706291,0.1506834436533668,0.00982758017696639,0.06837488275489756,0.16972687499950317
"REACT_NAUSEA, SERIOUS_YES",SEX_OTHER,0.02106,1.0,0.02106,1.0,1.0,1.0,0.0,inf,0.0,0.02106,0.0,0.51053
"REACT_NAUSEA, SEX_OTHER",SERIOUS_YES,0.06792,0.28021,0.02106,0.31007067137809186,1.106565330923564,1.0,0.0020281368,1.0432807682458385,0.10332030729421512,0.06438988595713456,0.041485254557706894,0.19261429432721017
REACT_NAUSEA,"SEX_OTHER, SERIOUS_YES",0.06792,0.28021,0.02106,0.31007067137809186,1.106565330923564,1.0,0.0020281368,1.0432807682458385,0.10332030729421512,0.06438988595713456,0.041485254557706894,0.19261429432721017
"REACT_NAUSEA, SERIOUS_YES",nan,0.02106,0.35861,0.00512,0.2431149097815765,0.6779367830835071,1.0,-0.0024323265999999987,0.847407365119197,-0.32672802687041647,0.013669737017754641,-0.18006998895901635,0.12869612921665757
"REACT_NAUSEA, nan",SERIOUS_YES,0.02223,0.28021,0.00512,0.23031938821412506,0.821952779037597,1.0,-0.0011090683,0.9351801110461717,-0.1813610519679921,0.017220503161576754,-0.0693127325829408,0.12429569924606543
"AGE_65PLUS, REACT_NAUSEA",SEX_OTHER,0.0142,1.0,0.0142,1.0,1.0,1.0,0.0,inf,0.0,0.0142,0.0,0.5071
"REACT_NAUSEA, SEX_OTHER",AGE_65PLUS,0.06792,0.22617,0.0142,0.20906949352179038,0.9243909162213838,1.0,-0.0011614663999999983,0.9783792553983619,-0.08067418256455929,0.05073421701382686,-0.022098531303011804,0.1359270622757734
REACT_NAUSEA,"AGE_65PLUS, SEX_OTHER",0.06792,0.22617,0.0142,0.20906949352179038,0.9243909162213838,1.0,-0.0011614663999999983,0.9783792553983619,-0.08067418256455929,0.05073421701382686,-0.022098531303011804,0.1359270622757734
"AGE_65PLUS, REACT_NAUSEA",SERIOUS_YES,0.0142,0.28021,0.0053,0.3732394366197183,1.3319989886860508,1.0,0.0013210179999999993,1.1484289887640446,0.25283899294510337,0.018332122721455502,0.12924524739120896,0.19607691112953013
"REACT_NAUSEA, SERIOUS_YES",AGE_65PLUS,0.02106,0.22617,0.0053,0.25166191832858503,1.112711315950767,1.0,0.0005368598,1.0340647081218275,0.10347345280281985,0.021907163229033192,0.03294253043767368,0.1375478093212541
"AGE_65PLUS, REACT_NAUSEA",SERIOUS_NO,0.0142,0.71979,0.0089,0.6267605633802816,0.8707547526087909,1.0,-0.001321018000000002,0.7507513207547167,-0.13086333556488125,0.012274338357996939,-0.33199898868605127,0.3195626404336632
"REACT_NAUSEA, SEX_OTHER",nan,0.06792,0.35861,0.02223,0.3272968197879859,0.912681798577803,1.0,-0.0021267911999999986,0.9534517137229155,-0.09308870982821248,0.05498392282958199,-0.04882081138155267,0.19464308377369513
"REACT_NAUSEA, nan",SEX_OTHER,0.02223,1.0,0.02223,1.0,1.0,1.0,0.0,inf,0.0,0.02223,0.0,0.511115
REACT_NAUSEA,"SEX_OTHER, nan",0.06792,0.35861,0.02223,0.3272968197879859,0.912681798577803,1.0,-0.0021267911999999986,0.9534517137229155,-0.09308870982821248,0.05498392282958199,-0.04882081138155267,0.19464308377369513
"REACT_NAUSEA, nan",SERIOUS_NO,0.02223,0.71979,0.01711,0.769680611785875,1.0693127325829408,1.0,0.0011090682999999983,1.21661490234375,0.06629359558365266,0.023602930018898897,0.17804722096240305,0.3967257169155969
"REACT_NAUSEA, SERIOUS_NO",nan,0.04686,0.35861,0.01711,0.3651301749893299,1.0181817991392597,1.0,0.000305535400000001,1.0102700974789915,0.01873504887907675,0.0440570604593676,0.010165694802429006,0.20642108704849782
REACT_NAUSEA,"nan, SERIOUS_NO",0.06792,0.27258,0.01711,0.25191401648998824,0.9241837863745992,1.0,-0.001403633599999999,0.9723748553434363,-0.08089397389130532,0.052908253192739424,-0.028409974306469105,0.1573422896302755
"REACT_DRUG_INEFFECTIVE, REACT_NAUSEA",SEX_OTHER,0.00412,1.0,0.00412,1.0,1.0,1.0,0.0,inf,0.0,0.004120000000000001,0.0,0.50206
"REACT_DRUG_INEFFECTIVE, REACT_NAUSEA",SERIOUS_NO,0.00412,0.71979,0.00239,0.5800970873786407,0.8059254607297138,1.0,-0.0005755348000000002,0.6673209248554912,-0.194721093701365,0.0033124514912961527,-0.49852936234024237,0.29170875013842357
REACT_PRURITUS,SEX_OTHER,0.04622,1.0,0.04622,1.0,1.0,1.0,0.0,inf,0.0,0.046220000000000004,0.0,0.52311
REACT_PRURITUS,SERIOUS_NO,0.04622,0.71979,0.03874,0.8381652964084811,1.1644581008467485,1.0,0.005471306199999998,1.7314580481283417,0.1480754949090266,0.05326769975387407,0.42245207668706014,0.44599327491480895
REACT_PRURITUS,AGE_41_65,0.04622,0.25194,0.01317,0.284941583729987,1.1309898536555807,1.0,0.0015253331999999994,1.0461522904689864,0.12143132581063017,0.046212147794659465,0.044116225610227815,0.16860796738297398
REACT_PRURITUS,AGE_65PLUS,0.04622,0.22617,0.01032,0.2232799653829511,0.9872218480919269,1.0,-0.00013357740000000118,0.9962791810584959,-0.013389087871433504,0.03937879192582134,-0.0037347151403394774,0.13445467960087998
REACT_PRURITUS,nan,0.04622,0.35861,0.0112,0.24231934227607096,0.6757183075655195,1.0,-0.005374954199999999,0.8465175842375786,-0.33473606897881186,0.02845311587023347,-0.18131036923545582,0.13677552122587464
REACT_PRURITUS,DRUG_DUPIXENT,0.04622,0.13125,0.01962,0.4244915620943315,3.2342214254806207,1.0,0.013553625,1.5095347744360903,0.7242829320425542,0.12429521697814379,0.33754424413736,0.28698863819002285
"REACT_PRURITUS, SEX_OTHER",SERIOUS_NO,0.04622,0.71979,0.03874,0.8381652964084811,1.1644581008467485,1.0,0.005471306199999998,1.7314580481283417,0.1480754949090266,0.05326769975387407,0.42245207668706014,0.44599327491480895
"REACT_PRURITUS, SERIOUS_NO",SEX_OTHER,0.03874,1.0,0.03874,1.0,1.0,1.0,0.0,inf,0.0,0.03874,0.0,0.51937
REACT_PRURITUS,"SEX_OTHER, SERIOUS_NO",0.04622,0.71979,0.03874,0.8381652964084811,1.1644581008467485,1.0,0.005471306199999998,1.7314580481283417,0.1480754949090266,0.05326769975387407,0.42245207668706014,0.44599327491480895
"AGE_41_65, REACT_PRURITUS",SEX_OTHER,0.01317,1.0,0.01317,1.0,1.0,1.0,0.0,inf,0.0,0.013170000000000001,0.0,0.506585
"REACT_PRURITUS, SEX_OTHER",AGE_41_65,0.04622,0.25194,0.01317,0.284941583729987,1.1309898536555807,1.0,0.0015253331999999994,1.0461522904689864,0.12143132581063017,0.046212147794659465,0.044116225610227815,0.16860796738297398
REACT_PRURITUS,"AGE_41_65, SEX_OTHER",0.04622,0.25194,0.01317,0.284941583729987,1.1309898536555807,1.0,0.0015253331999999994,1.0461522904689864,0.12143132581063017,0.046212147794659465,0.044116225610227815,0.16860796738297398
"AGE_41_65, REACT_PRURITUS",SERIOUS_NO,0.01317,0.71979,0.01058,0.8033409263477601,1.1160768089967352,1.0,0.0011003657000000014,1.4248516216216218,0.10539233654297048,0.014646031174727982,0.29817253612562034,0.40901982896112354
"REACT_PRURITUS, SERIOUS_NO",AGE_41_65,0.03874,0.25194,0.01058,0.27310273618998454,1.083999111653507,1.0,0.000819844400000002,1.0291137926136362,0.08061296517445006,0.037772224205640845,0.028290158797402005,0.1575484308877207
REACT_PRURITUS,"AGE_41_65, SERIOUS_NO",0.04622,0.1815,0.01058,0.22890523582864564,1.2611858723341358,1.0,0.0021910700000000016,1.0614778338945006,0.2171312704585925,0.04872432532007001,0.05791720932027568,0.1435986234239647
"AGE_41_65, REACT_PRURITUS",DRUG_DUPIXENT,0.01317,0.13125,0.00595,0.45178435839028097,3.442166540116426,1.0,0.0042214375,1.5846866343490307,0.7189539172072669,0.04296959630244819,0.3689604125355752,0.24855884586180715
"REACT_PRURITUS, DRUG_DUPIXENT",AGE_41_65,0.01962,0.25194,0.00595,0.3032619775739042,1.2037071428669692,1.0,0.0010069372000000012,1.0736603657644477,0.17261994620161883,0.022401265012612477,0.06860676626728367,0.16343935585847708
"AGE_65PLUS, REACT_PRURITUS",SEX_OTHER,0.01032,1.0,0.01032,1.0,1.0,1.0,0.0,inf,0.0,0.01032,0.0,0.50516
"REACT_PRURITUS, SEX_OTHER",AGE_65PLUS,0.04622,0.22617,0.01032,0.2232799653829511,0.9872218480919269,1.0,-0.00013357740000000118,0.9962791810584959,-0.013389087871433504,0.03937879192582134,-0.0037347151403394774,0.13445467960087998
REACT_PRURITUS,"AGE_65PLUS, SEX_OTHER",0.04622,0.22617,0.01032,0.2232799653829511,0.9872218480919269,1.0,-0.00013357740000000118,0.9962791810584959,-0.013389087871433504,0.03937879192582134,-0.0037347151403394774,0.13445467960087998
"AGE_65PLUS, REACT_PRURITUS",SERIOUS_NO,0.01032,0.71979,0.00825,0.7994186046511629,1.1106275506066532,1.0,0.0008217672000000002,1.3969889855072468,0.10064682064358729,0.01142880891031502,0.28417474269713017,0.4054401404867118
"REACT_PRURITUS, SERIOUS_NO",AGE_65PLUS,0.03874,0.22617,0.00825,0.2129581827568405,0.9415845724757506,1.0,-0.000511825799999999,0.9832133224007872,-0.06062691466207554,0.03214369204394919,-0.017073281267409517,0.12471758454727554
"AGE_65PLUS, REACT_PRURITUS",DRUG_DUPIXENT,0.01032,0.13125,0.00345,0.3343023255813954,2.5470653377630126,1.0,0.0020955,1.3050218340611355,0.613724945788362,0.024978279756733276,0.23372929563326086,0.18029401993355484
"REACT_PRURITUS, SERIOUS_YES",SEX_OTHER,0.00748,1.0,0.00748,1.0,1.0,1.0,0.0,inf,0.0,0.0074800000000000005,0.0,0.50374
"REACT_PRURITUS, SERIOUS_YES",AGE_41_65,0.00748,0.25194,0.00259,0.3462566844919786,1.374361691243862,1.0,0.0007054888,1.1442717382413086,0.27444232667301227,0.010084491687108203,0.12608171068093282,0.17826845497124136
"AGE_65PLUS, REACT_PRURITUS",SERIOUS_YES,0.01032,0.28021,0.00207,0.2005813953488372,0.7158252573028699,1.0,-0.0008217672000000002,0.9003918545454545,-0.28628965503402176,0.007176038272204118,-0.11062755060665308,0.10398435600210142
"REACT_PRURITUS, SERIOUS_YES",AGE_65PLUS,0.00748,0.22617,0.00207,0.2767379679144385,1.2235838878473648,1.0,0.0003782483999999998,1.0699165249537892,0.18410580708920105,0.008938595733655755,0.06534764472098327,0.1429451876977684
"REACT_PRURITUS, REACT_DYSPNOEA",SEX_OTHER,0.00277,1.0,0.00277,1.0,1.0,1.0,0.0,inf,0.0,0.0027700000000000003,0.0,0.501385
"REACT_PRURITUS, REACT_NAUSEA",SEX_OTHER,0.00317,1.0,0.00317,1.0,1.0,1.0,0.0,inf,0.0,0.0031700000000000005,0.0,0.501585
"REACT_PRURITUS, REACT_DIARRHOEA",SEX_OTHER,0.00275,1.0,0.00275,1.0,1.0,1.0,0.0,inf,0.0,0.00275,0.0,0.501375
"REACT_PRURITUS, SEX_OTHER",nan,0.04622,0.35861,0.0112,0.24231934227607096,0.6757183075655195,1.0,-0.005374954199999999,0.8465175842375786,-0.33473606897881186,0.02845311587023347,-0.18131036923545582,0.13677552122587464
"REACT_PRURITUS, nan",SEX_OTHER,0.0112,1.0,0.0112,1.0,1.0,1.0,0.0,inf,0.0,0.0112,0.0,0.5056
REACT_PRURITUS,"SEX_OTHER, nan",0.04622,0.35861,0.0112,0.24231934227607096,0.6757183075655195,1.0,-0.005374954199999999,0.8465175842375786,-0.33473606897881186,0.02845311587023347,-0.18131036923545582,0.13677552122587464
"REACT_PRURITUS, nan",SERIOUS_NO,0.0112,0.71979,0.0093,0.8303571428571428,1.1536102791885727,1.0,0.0012383519999999981,1.6517642105263148,0.13466436997598896,0.012886419376740704,0.3945867130264543,0.4216387889920274
"REACT_PRURITUS, SERIOUS_NO",nan,0.03874,0.35861,0.0093,0.24006195147134746,0.6694234724947644,1.0,-0.004592551399999999,0.8440030095108696,-0.33937776911240025,0.023965983764978736,-0.1848298983904528,0.13299770839789732
REACT_PRURITUS,"nan, SERIOUS_NO",0.04622,0.27258,0.0093,0.20121159671138036,0.7381744688215583,1.0,-0.0032986475999999994,0.9106541820151679,-0.2710741540892572,0.030048465266558962,-0.09811168690525368,0.11766501033015639
"REACT_PRURITUS, REACT_OFF_LABEL_USE",SEX_OTHER,0.00317,1.0,0.00317,1.0,1.0,1.0,0.0,inf,0.0,0.0031700000000000005,0.0,0.501585
"REACT_PRURITUS, REACT_OFF_LABEL_USE",SERIOUS_NO,0.00317,0.71979,0.00223,0.7034700315457414,0.9773267641197313,1.0,-5.17343e-05,0.944963510638298,-0.02274369872102496,0.0030940851636535177,-0.05824192018221566,0.35328407869400047
"REACT_HEADACHE, REACT_PRURITUS",SEX_OTHER,0.00276,1.0,0.00276,1.0,1.0,1.0,0.0,inf,0.0,0.00276,0.0,0.50138
"REACT_DRUG_INEFFECTIVE, REACT_PRURITUS",SEX_OTHER,0.00292,1.0,0.00292,1.0,1.0,1.0,0.0,inf,0.0,0.00292,0.0,0.50146
"REACT_DRUG_INEFFECTIVE, REACT_PRURITUS",SERIOUS_NO,0.00292,0.71979,0.00228,0.7808219178082192,1.0847912833023787,1.0,0.00017821320000000005,1.2784581249999998,0.07839259057500536,0.0031647765917576995,0.21780777919495792,0.39199475417773105
"REACT_PRURITUS, AGE_19_40",SEX_OTHER,0.00717,1.0,0.00717,1.0,1.0,1.0,0.0,inf,0.0,0.007170000000000001,0.0,0.503585
"REACT_PRURITUS, AGE_19_40",SERIOUS_NO,0.00717,0.71979,0.00644,0.898186889818689,1.2478457464242194,1.0,0.0012791056999999998,2.752199589041096,0.20005327952975624,0.008937989230000555,0.6366542586584668,0.45356697191027534
"REACT_PRURITUS, AGE_19_40",DRUG_DUPIXENT,0.00717,0.13125,0.00421,0.5871687587168759,4.473666733080959,1.0,0.0032689375,2.1043707770270275,0.7820772085496717,0.0313687504656881,0.5247985711848931,0.3096224745965332
"REACT_PRURITUS, DRUG_DUPIXENT",AGE_19_40,0.01962,0.10331,0.00421,0.21457696228338433,2.077020252476859,1.0,0.0021830578000000002,1.141665009733939,0.5289184246217195,0.03546159029649596,0.12408632000288207,0.12766404981849017
"REACT_PRURITUS, SEX_OTHER",DRUG_DUPIXENT,0.04622,0.13125,0.01962,0.4244915620943315,3.2342214254806207,1.0,0.013553625,1.5095347744360903,0.7242829320425542,0.12429521697814379,0.33754424413736,0.28698863819002285
"REACT_PRURITUS, DRUG_DUPIXENT",SEX_OTHER,0.01962,1.0,0.01962,1.0,1.0,1.0,0.0,inf,0.0,0.01962,0.0,0.50981
REACT_PRURITUS,"SEX_OTHER, DRUG_DUPIXENT",0.04622,0.13125,0.01962,0.4244915620943315,3.2342214254806207,1.0,0.013553625,1.5095347744360903,0.7242829320425542,0.12429521697814379,0.33754424413736,0.28698863819002285
"REACT_PRURITUS, DRUG_DUPIXENT",SERIOUS_NO,0.01962,0.71979,0.01913,0.9750254841997963,1.3545971522246714,1.0,0.005007720200000001,11.219837142857214,0.26701191544330827,0.026559115899372467,0.9108721466036055,0.5008013401632222
"REACT_PRURITUS, SERIOUS_NO",DRUG_DUPIXENT,0.03874,0.13125,0.01913,0.4938048528652556,3.762322688497185,1.0,0.014045375000000002,1.716235339112698,0.7637962084504462,0.12680631048654384,0.4173293270391431,0.31977861690881826
REACT_PRURITUS,"DRUG_DUPIXENT, SERIOUS_NO",0.04622,0.12499,0.01913,0.4138900908697534,3.311385637809052,1.0,0.013352962200000002,1.4929111184939092,0.7318371272871977,0.1257890583903209,0.33016775907675733,0.2834711675246439
"AGE_0_18, REACT_PRURITUS",SEX_OTHER,0.00436,1.0,0.00436,1.0,1.0,1.0,0.0,inf,0.0,0.004360000000000001,0.0,0.50218
"AGE_0_18, REACT_PRURITUS",SERIOUS_NO,0.00436,0.71979,0.00417,0.9564220183486238,1.3287514668842633,1.0,0.0010317155999999997,6.430082105263154,0.24849726100763347,0.005791827550765299,0.8444809905022085,0.4811076873721196
"AGE_0_18, REACT_PRURITUS",DRUG_DUPIXENT,0.00436,0.13125,0.00382,0.8761467889908257,6.675404106596766,1.0,0.0032477499999999998,7.01435185185185,0.8539194237661544,0.02898550724637681,0.857435152795195,0.45262577544779375
"REACT_PRURITUS, REACT_PAIN",SEX_OTHER,0.00365,1.0,0.00365,1.0,1.0,1.0,0.0,inf,0.0,0.0036500000000000005,0.0,0.501825
